"Windowgames_1708","Video_games_sales16167","1.0"
"Windowgames_288","Video_games_sales15030","1.0"
"Windowgames_3310","Video_games_sales16069","1.0"
"Windowgames_1915","Video_games_sales16125","1.0"
"Windowgames_417","Video_games_sales8175","1.0"
"Windowgames_3421","Video_games_sales17395","1.0"
"Windowgames_323","Video_games_sales13193","1.0"
"Windowgames_2308","Video_games_sales11776","1.0"
"Windowgames_1603","Video_games_sales15721","1.0"
"Windowgames_3803","Video_games_sales14397","1.0"
"Windowgames_3218","Video_games_sales3644","1.0"
"Windowgames_58","Video_games_sales10942","1.0"
"Windowgames_3217","Video_games_sales3644","0.71875"
"Windowgames_2309","Video_games_sales12737","1.0"
"Windowgames_2307","Video_games_sales12737","0.72"
"Windowgames_3558","Video_games_sales15946","0.9545454545454546"
"Windowgames_3559","Video_games_sales15946","1.0"
"Windowgames_3044","Video_games_sales14206","0.7096774193548387"
"Windowgames_3138","Video_games_sales15519","1.0"
"Windowgames_3606","Video_games_sales16351","0.7777777777777778"
"Windowgames_3605","Video_games_sales16351","1.0"
"Windowgames_2541","Video_games_sales14289","1.0"
"Windowgames_1903","Video_games_sales16125","0.7272727272727273"
"Windowgames_3575","Video_games_sales16064","1.0"
"Windowgames_3193","Video_games_sales7060","0.88"
"Windowgames_3192","Video_games_sales7060","1.0"
"Windowgames_3560","Video_games_sales12583","0.8571428571428572"
"Windowgames_1604","Video_games_sales16955","1.0"
"Windowgames_1644","Video_games_sales16733","1.0"
"Windowgames_1151","Video_games_sales15220","0.7096774193548387"
"Windowgames_831","Video_games_sales3405","1.0"
"Windowgames_3309","Video_games_sales16069","0.7"
"Windowgames_3624","Video_games_sales15149","0.7777777777777778"
"Windowgames_3693","Video_games_sales2685","1.0"
"Windowgames_1148","Video_games_sales15220","0.7272727272727273"
"Windowgames_394","Video_games_sales10489","1.0"
"Windowgames_1147","Video_games_sales15220","0.7096774193548387"
"Windowgames_3606","Video_games_sales13856","0.7777777777777778"
"Windowgames_768","Video_games_sales17050","1.0"
"Windowgames_1224","Video_games_sales2116","1.0"
"Windowgames_2961","Video_games_sales16408","0.7857142857142857"
"Windowgames_78","Video_games_sales3405","0.7"
"Windowgames_3247","Video_games_sales16804","1.0"
"Windowgames_1116","Video_games_sales1904","1.0"
"Windowgames_830","Video_games_sales9311","1.0"
"Windowgames_520","Video_games_sales14382","0.8823529411764706"
"Windowgames_521","Video_games_sales14382","0.9117647058823529"
"Windowgames_522","Video_games_sales14382","0.9705882352941176"
"Windowgames_3559","Video_games_sales16258","0.9545454545454546"
"Windowgames_3558","Video_games_sales16258","1.0"
"Windowgames_1484","Video_games_sales2386","1.0"
"Windowgames_3027","Video_games_sales17186","0.9545454545454546"
"Windowgames_2203","Video_games_sales15387","1.0"
"Windowgames_3256","Video_games_sales9542","1.0"
"Windowgames_2419","Video_games_sales12885","1.0"
"Windowgames_102","Video_games_sales7798","0.9473684210526316"
"Windowgames_1142","Video_games_sales4038","1.0"
"Windowgames_525","Video_games_sales14382","0.9117647058823529"
"Windowgames_3537","Video_games_sales16913","1.0"
"Windowgames_3015","Video_games_sales13445","1.0"
"Windowgames_1488","Video_games_sales2131","1.0"
"Windowgames_2129","Video_games_sales13535","1.0"
"Windowgames_1884","Video_games_sales16723","1.0"
"Windowgames_2267","Video_games_sales17112","0.875"
"Windowgames_2268","Video_games_sales17112","0.875"
"Windowgames_182","Video_games_sales3617","0.7727272727272727"
"Windowgames_2266","Video_games_sales17112","1.0"
"Windowgames_3371","Video_games_sales17068","1.0"
"Windowgames_471","Video_games_sales1783","1.0"
"Windowgames_3406","Video_games_sales13649","0.7222222222222222"
"Windowgames_473","Video_games_sales1783","0.8666666666666667"
"Windowgames_2313","Video_games_sales12737","0.7391304347826086"
"Windowgames_188","Video_games_sales3617","0.72"
"Windowgames_2310","Video_games_sales12737","0.7619047619047619"
"Windowgames_1109","Video_games_sales16883","1.0"
"Windowgames_3411","Video_games_sales13649","0.8421052631578947"
"Windowgames_2316","Video_games_sales14046","1.0"
"Windowgames_3202","Video_games_sales13236","1.0"
"Windowgames_2314","Video_games_sales11781","0.7941176470588236"
"Windowgames_2185","Video_games_sales13106","1.0"
"Windowgames_826","Video_games_sales12015","1.0"
"Windowgames_3061","Video_games_sales15452","1.0"
"Windowgames_310","Video_games_sales16516","1.0"
"Windowgames_1809","Video_games_sales15942","1.0"
"Windowgames_3207","Video_games_sales14691","0.9090909090909091"
"Windowgames_356","Video_games_sales13858","1.0"
"Windowgames_1198","Video_games_sales16446","1.0"
"Windowgames_998","Video_games_sales9423","0.9032258064516129"
"Windowgames_2868","Video_games_sales14113","1.0"
"Windowgames_1891","Video_games_sales15765","1.0"
"Windowgames_2987","Video_games_sales11709","1.0"
"Windowgames_2303","Video_games_sales13759","0.7037037037037037"
"Windowgames_2307","Video_games_sales13759","1.0"
"Windowgames_642","Video_games_sales15855","1.0"
"Windowgames_2309","Video_games_sales13759","0.72"
"Windowgames_2273","Video_games_sales10201","0.875"
"Windowgames_2274","Video_games_sales10201","0.875"
"Windowgames_2270","Video_games_sales10201","0.875"
"Windowgames_2271","Video_games_sales10201","0.875"
"Windowgames_660","Video_games_sales1219","1.0"
"Windowgames_2272","Video_games_sales10201","1.0"
"Windowgames_3692","Video_games_sales12610","1.0"
"Windowgames_3227","Video_games_sales15698","1.0"
"Windowgames_2905","Video_games_sales16649","1.0"
"Windowgames_1551","Video_games_sales16422","1.0"
"Windowgames_2748","Video_games_sales12257","1.0"
"Windowgames_892","Video_games_sales15216","1.0"
"Windowgames_2572","Video_games_sales16039","1.0"
"Windowgames_398","Video_games_sales14862","1.0"
"Windowgames_2968","Video_games_sales17165","1.0"
"Windowgames_477","Video_games_sales16263","1.0"
"Windowgames_292","Video_games_sales14987","0.8125"
"Windowgames_3722","Video_games_sales14754","1.0"
"Windowgames_295","Video_games_sales14987","1.0"
"Windowgames_1017","Video_games_sales15194","1.0"
"Windowgames_2568","Video_games_sales2731","1.0"
"Windowgames_3304","Video_games_sales15026","1.0"
"Windowgames_798","Video_games_sales15980","1.0"
"Windowgames_3505","Video_games_sales6413","0.8888888888888888"
"Windowgames_1114","Video_games_sales14674","0.9375"
"Windowgames_1112","Video_games_sales14674","1.0"
"Windowgames_2682","Video_games_sales5148","1.0"
"Windowgames_778","Video_games_sales17054","1.0"
"Windowgames_3029","Video_games_sales17186","0.7727272727272727"
"Windowgames_650","Video_games_sales15865","0.7058823529411764"
"Windowgames_651","Video_games_sales15865","1.0"
"Windowgames_1092","Video_games_sales311","1.0"
"Windowgames_2624","Video_games_sales9461","1.0"
"Windowgames_2625","Video_games_sales9461","0.8571428571428572"
"Windowgames_2223","Video_games_sales17355","0.7419354838709677"
"Windowgames_1259","Video_games_sales6129","0.8571428571428572"
"Windowgames_650","Video_games_sales12261","1.0"
"Windowgames_651","Video_games_sales12261","0.7058823529411764"
"Windowgames_2530","Video_games_sales15949","1.0"
"Windowgames_3714","Video_games_sales292","1.0"
"Windowgames_1951","Video_games_sales15102","0.8709677419354839"
"Windowgames_299","Video_games_sales14912","1.0"
"Windowgames_2060","Video_games_sales15444","1.0"
"Windowgames_2616","Video_games_sales14777","0.96"
"Windowgames_2617","Video_games_sales14777","0.96"
"Windowgames_2618","Video_games_sales14777","1.0"
"Windowgames_669","Video_games_sales13494","1.0"
"Windowgames_2619","Video_games_sales14777","0.96"
"Windowgames_3217","Video_games_sales1088","1.0"
"Windowgames_3768","Video_games_sales15013","1.0"
"Windowgames_3218","Video_games_sales1088","0.71875"
"Windowgames_1256","Video_games_sales6129","0.8571428571428572"
"Windowgames_670","Video_games_sales8138","0.7142857142857143"
"Windowgames_2502","Video_games_sales15846","1.0"
"Windowgames_1258","Video_games_sales6129","1.0"
"Windowgames_1257","Video_games_sales6129","0.8571428571428572"
"Windowgames_1816","Video_games_sales9185","0.875"
"Windowgames_1047","Video_games_sales17333","1.0"
"Windowgames_3244","Video_games_sales15675","1.0"
"Windowgames_2487","Video_games_sales15149","1.0"
"Windowgames_3351","Video_games_sales9027","1.0"
"Windowgames_3358","Video_games_sales15339","1.0"
"Windowgames_3711","Video_games_sales14754","0.9166666666666666"
"Windowgames_918","Video_games_sales12974","1.0"
"Windowgames_2336","Video_games_sales15078","0.7307692307692308"
"Windowgames_2677","Video_games_sales6390","1.0"
"Windowgames_1260","Video_games_sales6129","0.8571428571428572"
"Windowgames_3199","Video_games_sales9213","1.0"
"Windowgames_1082","Video_games_sales11407","1.0"
"Windowgames_3640","Video_games_sales15147","1.0"
"Windowgames_25","Video_games_sales14260","1.0"
"Windowgames_2271","Video_games_sales15123","0.875"
"Windowgames_2272","Video_games_sales15123","0.875"
"Windowgames_2273","Video_games_sales15123","1.0"
"Windowgames_2274","Video_games_sales15123","0.875"
"Windowgames_2275","Video_games_sales15123","0.875"
"Windowgames_1527","Video_games_sales16894","1.0"
"Windowgames_2210","Video_games_sales7564","0.7"
