"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameNameComparatorLevenshtein record1Value","[0] GameNameComparatorLevenshtein record2Value","[0] GameNameComparatorLevenshtein record1PreprocessedValue","[0] GameNameComparatorLevenshtein record2PreprocessedValue","[0] GameNameComparatorLevenshtein similarity","[0] GameNameComparatorLevenshtein postproccesedSimilarity","[1] GameDateComparator3Years record1Value","[1] GameDateComparator3Years record2Value","[1] GameDateComparator3Years record1PreprocessedValue","[1] GameDateComparator3Years record2PreprocessedValue","[1] GameDateComparator3Years similarity","[1] GameDateComparator3Years postproccesedSimilarity"
"LinearCombinationMatchingRule","all_games12852","Windowgames_2590","0.08000000000000002",,"AquaNox","Prince of Persia: The Sands of Time","AquaNox","Prince of Persia: The Sands of Time","0.11428571428571432","0.11428571428571432","2001-11-19T00:00","2003-01-01T00:00","2001-11-19T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games12761","Windowgames_1037","0.3705882352941176",,"Dungeonland","Dungeon Defenders","Dungeonland","Dungeon Defenders","0.5294117647058824","0.5294117647058824","2013-01-29T00:00","2011-01-01T00:00","2013-01-29T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games14204","Windowgames_3438","0.16896551724137931",,"DreamWorks Shark Tale","Tony Hawks American Wasteland","DreamWorks Shark Tale","Tony Hawks American Wasteland","0.24137931034482762","0.24137931034482762","2004-09-27T00:00","2005-01-01T00:00","2004-09-27T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games8132","Windowgames_2039","0.15",,"Alone With You","MapleStory 2","Alone With You","MapleStory 2","0.2142857142857143","0.2142857142857143","2017-02-09T00:00","2018-01-01T00:00","2017-02-09T00:00","2018-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games10401","Windowgames_2974","0.13461538461538458",,"Madden NFL 2002","Sid Meiers Alien Crossfire","Madden NFL 2002","Sid Meiers Alien Crossfire","0.1923076923076923","0.1923076923076923","2001-08-20T00:00","1999-01-01T00:00","2001-08-20T00:00","1999-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games8765","Windowgames_1202","0.46969696969696967",,"Blair Witch Volume I: Rustin Parr","F1 Racing Championship","Blair Witch Volume I: Rustin Parr","F1 Racing Championship","0.24242424242424243","0.24242424242424243","2000-10-04T00:00","2000-01-01T00:00","2000-10-04T00:00","2000-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games8765","Windowgames_1201","0.38484848484848483",,"Blair Witch Volume I: Rustin Parr","F1 Manager","Blair Witch Volume I: Rustin Parr","F1 Manager","0.12121212121212122","0.12121212121212122","2000-10-04T00:00","2000-01-01T00:00","2000-10-04T00:00","2000-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games16975","Windowgames_3381","0.0411764705882353",,"Legendary Eleven","Through the Woods","Legendary Eleven","Through the Woods","0.05882352941176472","0.05882352941176472","2018-06-08T00:00","2016-01-01T00:00","2018-06-08T00:00","2016-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games12761","Windowgames_1033","0.175",,"Dungeonland","Duck Dynasty","Dungeonland","Duck Dynasty","0.25","0.25","2013-01-29T00:00","2014-01-01T00:00","2013-01-29T00:00","2014-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games14204","Windowgames_3433","0.10000000000000003",,"DreamWorks Shark Tale","Tomb Raider: Legend","DreamWorks Shark Tale","Tomb Raider: Legend","0.1428571428571429","0.1428571428571429","2004-09-27T00:00","2006-01-01T00:00","2004-09-27T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games12761","Windowgames_1034","0.44999999999999996",,"Dungeonland","Duke Nukem 3D Atomic Edition","Dungeonland","Duke Nukem 3D Atomic Edition","0.2142857142857143","0.2142857142857143","2013-01-29T00:00","2013-01-01T00:00","2013-01-29T00:00","2013-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games14204","Windowgames_3432","0.14411764705882354",,"DreamWorks Shark Tale","Tomb Raider: The Angel of Darkness","DreamWorks Shark Tale","Tomb Raider: The Angel of Darkness","0.20588235294117652","0.20588235294117652","2004-09-27T00:00","2003-01-01T00:00","2004-09-27T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games5261","Windowgames_1928","0.1235294117647059",,"Spellbreak","Life Is Strange 2","Spellbreak","Life Is Strange 2","0.17647058823529416","0.17647058823529416","2020-09-03T00:00","2018-01-01T00:00","2020-09-03T00:00","2018-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games9759","Windowgames_2258","0.08399999999999999",,"The Political Machine","NASCAR Racing 2002 Season","The Political Machine","NASCAR Racing 2002 Season","0.12","0.12","2004-08-12T00:00","2002-01-01T00:00","2004-08-12T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games9759","Windowgames_2259","0.08399999999999999",,"The Political Machine","NASCAR Racing 2003 Season","The Political Machine","NASCAR Racing 2003 Season","0.12","0.12","2004-08-12T00:00","2003-01-01T00:00","2004-08-12T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11304","Windowgames_2458","0.46153846153846145",,"EVE: Valkyrie","Overwatch","EVE: Valkyrie","Overwatch","0.23076923076923073","0.23076923076923073","2016-11-17T00:00","2016-01-01T00:00","2016-11-17T00:00","2016-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games18196","Windowgames_1541","0.12727272727272723",,"Combat: Task Force 121","Halo 2","Combat: Task Force 121","Halo 2","0.18181818181818177","0.18181818181818177","2005-03-27T00:00","2004-01-01T00:00","2005-03-27T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games301","Windowgames_2263","0.06363636363636366",,"FreeSpace 2","The Nations","FreeSpace 2","The Nations","0.09090909090909094","0.09090909090909094","1999-09-30T00:00","2001-01-01T00:00","1999-09-30T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4943","Windowgames_3246","0.09032258064516129",,"Sang-Froid: Tales of Werewolves","The Stomping Land","Sang-Froid: Tales of Werewolves","The Stomping Land","0.12903225806451613","0.12903225806451613","2013-04-05T00:00","2014-01-01T00:00","2013-04-05T00:00","2014-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games18196","Windowgames_1546","0.12727272727272723",,"Combat: Task Force 121","Happy Feet","Combat: Task Force 121","Happy Feet","0.18181818181818177","0.18181818181818177","2005-03-27T00:00","2006-01-01T00:00","2005-03-27T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11937","Windowgames_1616","0.0777777777777778",,"Koihime Enbu","Hidden Star in Four Seasons","Koihime Enbu","Hidden Star in Four Seasons","0.11111111111111116","0.11111111111111116","2016-05-19T00:00","2017-01-01T00:00","2016-05-19T00:00","2017-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11304","Windowgames_2456","0.175",,"EVE: Valkyrie","Overlord: Fellowship of Evil","EVE: Valkyrie","Overlord: Fellowship of Evil","0.25","0.25","2016-11-17T00:00","2015-01-01T00:00","2016-11-17T00:00","2015-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11304","Windowgames_2452","0.46153846153846145",,"EVE: Valkyrie","Overcooked","EVE: Valkyrie","Overcooked","0.23076923076923073","0.23076923076923073","2016-11-17T00:00","2016-01-01T00:00","2016-11-17T00:00","2016-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games3969","Windowgames_3698","0.08076923076923079",,"Redout (2016)","Wolfenstein: The New Order","Redout (2016)","Wolfenstein: The New Order","0.11538461538461542","0.11538461538461542","2016-09-02T00:00","2014-01-01T00:00","2016-09-02T00:00","2014-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games3649","Windowgames_3351","0.07241379310344825",,"Kingdoms of Amalur: Reckoning","Terraria","Kingdoms of Amalur: Reckoning","Terraria","0.10344827586206895","0.10344827586206895","2012-02-07T00:00","2011-01-01T00:00","2012-02-07T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games18196","Windowgames_1540","0.36086956521739133",,"Combat: Task Force 121","Half-Life 2: Lost Coast","Combat: Task Force 121","Half-Life 2: Lost Coast","0.08695652173913049","0.08695652173913049","2005-03-27T00:00","2005-01-01T00:00","2005-03-27T00:00","2005-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games3969","Windowgames_3699","0.08076923076923079",,"Redout (2016)","Wolfenstein: The Old Blood","Redout (2016)","Wolfenstein: The Old Blood","0.11538461538461542","0.11538461538461542","2016-09-02T00:00","2015-01-01T00:00","2016-09-02T00:00","2015-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games8765","Windowgames_1207","0.042424242424242385",,"Blair Witch Volume I: Rustin Parr","Fade","Blair Witch Volume I: Rustin Parr","Fade","0.06060606060606055","0.06060606060606055","2000-10-04T00:00","2001-01-01T00:00","2000-10-04T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13144","Windowgames_2307","0.16799999999999998",,"Dark Sector","Need for Speed: ProStreet","Dark Sector","Need for Speed: ProStreet","0.24","0.24","2009-03-24T00:00","2007-01-01T00:00","2009-03-24T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13144","Windowgames_2300","0.18846153846153849",,"Dark Sector","Need for Speed: Collection","Dark Sector","Need for Speed: Collection","0.2692307692307693","0.2692307692307693","2009-03-24T00:00","2007-01-01T00:00","2009-03-24T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games3649","Windowgames_3359","0.07241379310344825",,"Kingdoms of Amalur: Reckoning","Test Drive Unlimited 2","Kingdoms of Amalur: Reckoning","Test Drive Unlimited 2","0.10344827586206895","0.10344827586206895","2012-02-07T00:00","2011-01-01T00:00","2012-02-07T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4529","Windowgames_918","0.1333333333333333",,"The Legend of Heroes: Trails in the Sky SC","Deus Ex: Mankind Divided","The Legend of Heroes: Trails in the Sky SC","Deus Ex: Mankind Divided","0.19047619047619047","0.19047619047619047","2015-10-29T00:00","2016-01-01T00:00","2015-10-29T00:00","2016-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13144","Windowgames_2309","0.4333333333333333",,"Dark Sector","Need for Speed: Shift","Dark Sector","Need for Speed: Shift","0.19047619047619047","0.19047619047619047","2009-03-24T00:00","2009-01-01T00:00","2009-03-24T00:00","2009-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games13144","Windowgames_2308","0.1615384615384615",,"Dark Sector","Need for Speed: Undercover","Dark Sector","Need for Speed: Undercover","0.23076923076923073","0.23076923076923073","2009-03-24T00:00","2008-01-01T00:00","2009-03-24T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games5316","Windowgames_1147","0.11666666666666663",,"EverQuest II: Desert of Flames","Europa Universalis III","EverQuest II: Desert of Flames","Europa Universalis III","0.16666666666666663","0.16666666666666663","2005-09-12T00:00","2007-01-01T00:00","2005-09-12T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games15133","Windowgames_1888","0.22105263157894733",,"Prince of Qin","The Legend of Mir 2","Prince of Qin","The Legend of Mir 2","0.3157894736842105","0.3157894736842105","2002-08-19T00:00","2001-01-01T00:00","2002-08-19T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games9825","Windowgames_2327","0.3",,"XIII","NetHack","XIII","NetHack","0.0","0.0","2003-11-18T00:00","2003-01-01T00:00","2003-11-18T00:00","2003-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games3323","Windowgames_282","0.07368421052631578",,"Xpand Rally","Battle of Britain II: Wings of Victory","Xpand Rally","Battle of Britain II: Wings of Victory","0.10526315789473684","0.10526315789473684","2006-04-20T00:00","2005-01-01T00:00","2006-04-20T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games5316","Windowgames_1149","0.16666666666666669",,"EverQuest II: Desert of Flames","Europa Universalis III: Napoleons Ambition","EverQuest II: Desert of Flames","Europa Universalis III: Napoleons Ambition","0.23809523809523814","0.23809523809523814","2005-09-12T00:00","2007-01-01T00:00","2005-09-12T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games8536","Windowgames_2443","0.35121951219512193",,"The Walking Dead: The Telltale Series - A New Frontier Episode 5: From The Gallows","Outlast 2","The Walking Dead: The Telltale Series - A New Frontier Episode 5: From The Gallows","Outlast 2","0.07317073170731703","0.07317073170731703","2017-05-30T00:00","2017-01-01T00:00","2017-05-30T00:00","2017-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games9825","Windowgames_2325","0.05249999999999996",,"XIII","Neon Genesis Evangelion: Iron Maiden 2nd","XIII","Neon Genesis Evangelion: Iron Maiden 2nd","0.07499999999999996","0.07499999999999996","2003-11-18T00:00","2005-01-01T00:00","2003-11-18T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games9825","Windowgames_2323","0.04375",,"XIII","Neon Genesis Evangelion: Ayanami Raising Project","XIII","Neon Genesis Evangelion: Ayanami Raising Project","0.0625","0.0625","2003-11-18T00:00","2001-01-01T00:00","2003-11-18T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4175","Windowgames_566","0.06363636363636366",,"Outlast","The Chronicles of Shakespeare: A Midsummer Nights Dream","Outlast","The Chronicles of Shakespeare: A Midsummer Nights Dream","0.09090909090909094","0.09090909090909094","2013-09-04T00:00","2011-01-01T00:00","2013-09-04T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games9825","Windowgames_2322","0.0",,"XIII","Neocron","XIII","Neocron","0.0","0.0","2003-11-18T00:00","2002-01-01T00:00","2003-11-18T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games7857","Windowgames_1710","0.10370370370370369",,"Blitzkrieg: Burning Horizon","Impossible Creatures","Blitzkrieg: Burning Horizon","Impossible Creatures","0.14814814814814814","0.14814814814814814","2004-06-13T00:00","2003-01-01T00:00","2004-06-13T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games7857","Windowgames_1713","0.12962962962962965",,"Blitzkrieg: Burning Horizon","In Memoriam","Blitzkrieg: Burning Horizon","In Memoriam","0.18518518518518523","0.18518518518518523","2004-06-13T00:00","2003-01-01T00:00","2004-06-13T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games15133","Windowgames_1884","0.20416666666666664",,"Prince of Qin","Legacy of Kain: Defiance","Prince of Qin","Legacy of Kain: Defiance","0.29166666666666663","0.29166666666666663","2002-08-19T00:00","2003-01-01T00:00","2002-08-19T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games3323","Windowgames_285","0.15",,"Xpand Rally","Battle Raper 2","Xpand Rally","Battle Raper 2","0.2142857142857143","0.2142857142857143","2006-04-20T00:00","2005-01-01T00:00","2006-04-20T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games7857","Windowgames_1706","0.4814814814814815",,"Blitzkrieg: Burning Horizon","Imperishable Night","Blitzkrieg: Burning Horizon","Imperishable Night","0.2592592592592593","0.2592592592592593","2004-06-13T00:00","2004-01-01T00:00","2004-06-13T00:00","2004-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games7857","Windowgames_1709","0.13999999999999996",,"Blitzkrieg: Burning Horizon","Imperivm III: Great Battles of Rome","Blitzkrieg: Burning Horizon","Imperivm III: Great Battles of Rome","0.19999999999999996","0.19999999999999996","2004-06-13T00:00","2005-01-01T00:00","2004-06-13T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games3974","Windowgames_3688","0.09333333333333331",,"Sam & Max: The Devil's Playhouse - Episode 5: The City That Dares Not Sleep","Winning Post 7 Maximum 2008","Sam & Max: The Devil's Playhouse - Episode 5: The City That Dares Not Sleep","Winning Post 7 Maximum 2008","0.1333333333333333","0.1333333333333333","2010-08-30T00:00","2008-01-01T00:00","2010-08-30T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games3974","Windowgames_3686","0.10266666666666663",,"Sam & Max: The Devil's Playhouse - Episode 5: The City That Dares Not Sleep","Wings Over Israel","Sam & Max: The Devil's Playhouse - Episode 5: The City That Dares Not Sleep","Wings Over Israel","0.1466666666666666","0.1466666666666666","2010-08-30T00:00","2008-01-01T00:00","2010-08-30T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games2589","Windowgames_2240","0.13999999999999996",,"Tom Clancy's Rainbow Six 3: Raven Shield","Nancy Drew: Ghost Dogs Of Moon Lake","Tom Clancy's Rainbow Six 3: Raven Shield","Nancy Drew: Ghost Dogs Of Moon Lake","0.19999999999999996","0.19999999999999996","2003-03-19T00:00","2002-01-01T00:00","2003-03-19T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games2589","Windowgames_2245","0.0875",,"Tom Clancy's Rainbow Six 3: Raven Shield","Narbacular Drop","Tom Clancy's Rainbow Six 3: Raven Shield","Narbacular Drop","0.125","0.125","2003-03-19T00:00","2005-01-01T00:00","2003-03-19T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games16336","Windowgames_3","0.3",,"The Bunker","140","The Bunker","140","0.0","0.0","2016-09-20T00:00","2016-01-01T00:00","2016-09-20T00:00","2016-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games2589","Windowgames_2247","0.0875",,"Tom Clancy's Rainbow Six 3: Raven Shield","Narcissu","Tom Clancy's Rainbow Six 3: Raven Shield","Narcissu","0.125","0.125","2003-03-19T00:00","2005-01-01T00:00","2003-03-19T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games16336","Windowgames_4","0.1909090909090909",,"The Bunker","1001 Spikes","The Bunker","1001 Spikes","0.2727272727272727","0.2727272727272727","2016-09-20T00:00","2014-01-01T00:00","2016-09-20T00:00","2014-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games5193","Windowgames_166","0.11052631578947371",,"Trainz","Armed and Dangerous","Trainz","Armed and Dangerous","0.1578947368421053","0.1578947368421053","2002-02-10T00:00","2003-01-01T00:00","2002-02-10T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games5193","Windowgames_169","0.4076923076923077",,"Trainz","Army Men: RTS","Trainz","Army Men: RTS","0.15384615384615385","0.15384615384615385","2002-02-10T00:00","2002-01-01T00:00","2002-02-10T00:00","2002-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games4004","Windowgames_1248","0.04827586206896553",,"The Book of Unwritten Tales 2","Fez","The Book of Unwritten Tales 2","Fez","0.06896551724137934","0.06896551724137934","2015-02-20T00:00","2013-01-01T00:00","2015-02-20T00:00","2013-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games5193","Windowgames_167","0.09333333333333331",,"Trainz","Armies of Exigo","Trainz","Armies of Exigo","0.1333333333333333","0.1333333333333333","2002-02-10T00:00","2004-01-01T00:00","2002-02-10T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games5193","Windowgames_168","0.10000000000000003",,"Trainz","Army Men: Air Tactics","Trainz","Army Men: Air Tactics","0.1428571428571429","0.1428571428571429","2002-02-10T00:00","2000-01-01T00:00","2002-02-10T00:00","2000-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games621","Windowgames_2587","0.0777777777777778",,"Combat Mission: Barbarossa to Berlin","Primal Prey","Combat Mission: Barbarossa to Berlin","Primal Prey","0.11111111111111116","0.11111111111111116","2002-10-29T00:00","2001-01-01T00:00","2002-10-29T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11617","Windowgames_1306","0.16666666666666669",,"Quake III: Team Arena","Fleet Command","Quake III: Team Arena","Fleet Command","0.23809523809523814","0.23809523809523814","2000-12-18T00:00","1999-01-01T00:00","2000-12-18T00:00","1999-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games621","Windowgames_2582","0.09722222222222218",,"Combat Mission: Barbarossa to Berlin","Praetorians","Combat Mission: Barbarossa to Berlin","Praetorians","0.13888888888888884","0.13888888888888884","2002-10-29T00:00","2003-01-01T00:00","2002-10-29T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11617","Windowgames_1308","0.1333333333333333",,"Quake III: Team Arena","Flesh Feast","Quake III: Team Arena","Flesh Feast","0.19047619047619047","0.19047619047619047","2000-12-18T00:00","1998-01-01T00:00","2000-12-18T00:00","1998-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games1663","Windowgames_2741","0.036842105263157926",,"NASCAR SimRacing","Requiem: Bloodymare","NASCAR SimRacing","Requiem: Bloodymare","0.052631578947368474","0.052631578947368474","2005-02-15T00:00","2007-01-01T00:00","2005-02-15T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games1663","Windowgames_2742","0.175",,"NASCAR SimRacing","Reservoir Dogs","NASCAR SimRacing","Reservoir Dogs","0.25","0.25","2005-02-15T00:00","2006-01-01T00:00","2005-02-15T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games5791","Windowgames_3510","0.10000000000000003",,"Joint Operations: Escalation","True Remembrance","Joint Operations: Escalation","True Remembrance","0.1428571428571429","0.1428571428571429","2004-11-19T00:00","2006-01-01T00:00","2004-11-19T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games1663","Windowgames_2747","0.34375",,"NASCAR SimRacing","Resident Evil 4","NASCAR SimRacing","Resident Evil 4","0.0625","0.0625","2005-02-15T00:00","2005-01-01T00:00","2005-02-15T00:00","2005-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games16513","Windowgames_154","0.09130434782608697",,"Perception","Aqua Moto Racing Utopia","Perception","Aqua Moto Racing Utopia","0.13043478260869568","0.13043478260869568","2017-05-30T00:00","2016-01-01T00:00","2017-05-30T00:00","2016-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games3040","Windowgames_1693","0.12727272727272723",,"Broken Sword: The Sleeping Dragon","Icewind Dale: Heart of Winter","Broken Sword: The Sleeping Dragon","Icewind Dale: Heart of Winter","0.18181818181818177","0.18181818181818177","2003-11-17T00:00","2001-01-01T00:00","2003-11-17T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games525","Windowgames_1018","0.2413793103448276",,"Grand Theft Auto IV","Drakensang: The River of Time","Grand Theft Auto IV","Drakensang: The River of Time","0.3448275862068966","0.3448275862068966","2008-12-02T00:00","2010-01-01T00:00","2008-12-02T00:00","2010-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games3040","Windowgames_1692","0.1484848484848485",,"Broken Sword: The Sleeping Dragon","Icewind Dale II","Broken Sword: The Sleeping Dragon","Icewind Dale II","0.21212121212121215","0.21212121212121215","2003-11-17T00:00","2002-01-01T00:00","2003-11-17T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11589","Windowgames_415","0.0",,"Valhalla Hills","Brick Breaker","Valhalla Hills","Brick Breaker","0.0","0.0","2015-12-02T00:00","2016-01-01T00:00","2015-12-02T00:00","2016-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games16513","Windowgames_150","0.175",,"Perception","Apex Legends","Perception","Apex Legends","0.25","0.25","2017-05-30T00:00","2019-01-01T00:00","2017-05-30T00:00","2019-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games16891","Windowgames_3288","0.10500000000000001",,"Dream Pinball 3D","Superstars V8 Racing","Dream Pinball 3D","Superstars V8 Racing","0.15000000000000002","0.15000000000000002","2008-04-22T00:00","2009-01-01T00:00","2008-04-22T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games16891","Windowgames_3289","0.1235294117647059",,"Dream Pinball 3D","Supreme Commander","Dream Pinball 3D","Supreme Commander","0.17647058823529416","0.17647058823529416","2008-04-22T00:00","2007-01-01T00:00","2008-04-22T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games525","Windowgames_1017","0.5041666666666667",,"Grand Theft Auto IV","Drakensang: The Dark Eye","Grand Theft Auto IV","Drakensang: The Dark Eye","0.29166666666666663","0.29166666666666663","2008-12-02T00:00","2008-01-01T00:00","2008-12-02T00:00","2008-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games11619","Windowgames_2778","0.1842105263157895",,"Runespell: Overture","Rise of the Triad","Runespell: Overture","Rise of the Triad","0.26315789473684215","0.26315789473684215","2011-07-20T00:00","2009-01-01T00:00","2011-07-20T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games16891","Windowgames_3283","0.0875",,"Dream Pinball 3D","Super Meat Boy","Dream Pinball 3D","Super Meat Boy","0.125","0.125","2008-04-22T00:00","2010-01-01T00:00","2008-04-22T00:00","2010-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games16891","Windowgames_3285","0.09655172413793106",,"Dream Pinball 3D","Super Puzzle Fighter II Turbo","Dream Pinball 3D","Super Puzzle Fighter II Turbo","0.13793103448275867","0.13793103448275867","2008-04-22T00:00","2007-01-01T00:00","2008-04-22T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games5791","Windowgames_3508","0.10000000000000003",,"Joint Operations: Escalation","True Crime: Streets of LA","Joint Operations: Escalation","True Crime: Streets of LA","0.1428571428571429","0.1428571428571429","2004-11-19T00:00","2003-01-01T00:00","2004-11-19T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games15053","Windowgames_949","0.4814814814814815",,"World War II: Panzer Claws","Disciples II: Dark Prophecy","World War II: Panzer Claws","Disciples II: Dark Prophecy","0.2592592592592593","0.2592592592592593","2002-11-12T00:00","2002-01-01T00:00","2002-11-12T00:00","2002-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games11619","Windowgames_2774","0.17948717948717946",,"Runespell: Overture","Rise of Flight: The First Great Air War","Runespell: Overture","Rise of Flight: The First Great Air War","0.2564102564102564","0.2564102564102564","2011-07-20T00:00","2009-01-01T00:00","2011-07-20T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games10979","Windowgames_388","0.1647058823529412",,"Full Spectrum Warrior: Ten Hammers","Boiling Point: Road to Hell","Full Spectrum Warrior: Ten Hammers","Boiling Point: Road to Hell","0.23529411764705888","0.23529411764705888","2006-03-28T00:00","2005-01-01T00:00","2006-03-28T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games12913","Windowgames_2669","0.42727272727272725",,"Nibiru: Age of Secrets","Quake 4","Nibiru: Age of Secrets","Quake 4","0.18181818181818177","0.18181818181818177","2005-08-31T00:00","2005-01-01T00:00","2005-08-31T00:00","2005-01-01T00:00","1.0","1.0"
