"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameNameComparatorLevenshtein record1Value","[0] GameNameComparatorLevenshtein record2Value","[0] GameNameComparatorLevenshtein record1PreprocessedValue","[0] GameNameComparatorLevenshtein record2PreprocessedValue","[0] GameNameComparatorLevenshtein similarity","[0] GameNameComparatorLevenshtein postproccesedSimilarity","[1] GameDateComparator3Years record1Value","[1] GameDateComparator3Years record2Value","[1] GameDateComparator3Years record1PreprocessedValue","[1] GameDateComparator3Years record2PreprocessedValue","[1] GameDateComparator3Years similarity","[1] GameDateComparator3Years postproccesedSimilarity"
"LinearCombinationMatchingRule","all_games13146","PS4_id_3468","0.0823529411764706",,"Full Mojo Rampage","Albert & Otto","Full Mojo Rampage","Albert & Otto","0.11764705882352944","0.11764705882352944","2016-06-28T00:00","2018-01-16T00:00","2016-06-28T00:00","2018-01-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games15712","PS4_id_4694","0.11052631578947371",,"NBA Live 16","SteamWorld Dig (JP)","NBA Live 16","SteamWorld Dig (JP)","0.1578947368421053","0.1578947368421053","2015-09-29T00:00","2014-12-03T00:00","2015-09-29T00:00","2014-12-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4645","PS4_id_1562","0.03333333333333337",,"Darkwood","The Persistence (PS4)","Darkwood","The Persistence (PS4)","0.04761904761904767","0.04761904761904767","2019-05-14T00:00","2018-07-24T00:00","2019-05-14T00:00","2018-07-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4645","PS4_id_1561","0.026923076923076904",,"Darkwood","The Persistence (EU) (PS4)","Darkwood","The Persistence (EU) (PS4)","0.038461538461538436","0.038461538461538436","2019-05-14T00:00","2018-07-24T00:00","2019-05-14T00:00","2018-07-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4645","PS4_id_1560","0.055999999999999966",,"Darkwood","The Perplexing Orb 2 (EU)","Darkwood","The Perplexing Orb 2 (EU)","0.07999999999999996","0.07999999999999996","2019-05-14T00:00","2020-11-17T00:00","2019-05-14T00:00","2020-11-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13683","PS4_id_138","0.13999999999999996",,"Sniper Ghost Warrior Contracts","WeakWood Throne","Sniper Ghost Warrior Contracts","WeakWood Throne","0.19999999999999996","0.19999999999999996","2019-11-22T00:00","2021-09-03T00:00","2019-11-22T00:00","2021-09-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13683","PS4_id_137","0.46333333333333326",,"Sniper Ghost Warrior Contracts","We. The Revolution (EU)","Sniper Ghost Warrior Contracts","We. The Revolution (EU)","0.23333333333333328","0.23333333333333328","2019-11-22T00:00","2019-06-25T00:00","2019-11-22T00:00","2019-06-25T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games13683","PS4_id_139","0.13999999999999996",,"Sniper Ghost Warrior Contracts","Weapon of Choice DX","Sniper Ghost Warrior Contracts","Weapon of Choice DX","0.19999999999999996","0.19999999999999996","2019-11-22T00:00","2021-09-02T00:00","2019-11-22T00:00","2021-09-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13686","PS4_id_2546","0.37777777777777777",,"Sword Art Online Re: Hollow Fragment","One Piece: Pirate Warriors 3 (JP)","Sword Art Online Re: Hollow Fragment","One Piece: Pirate Warriors 3 (JP)","0.11111111111111116","0.11111111111111116","2015-07-28T00:00","2015-03-26T00:00","2015-07-28T00:00","2015-03-26T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games13686","PS4_id_2545","0.09722222222222218",,"Sword Art Online Re: Hollow Fragment","One Piece: Pirate Warriors 3 (CN)","Sword Art Online Re: Hollow Fragment","One Piece: Pirate Warriors 3 (CN)","0.13888888888888884","0.13888888888888884","2015-07-28T00:00","2016-08-30T00:00","2015-07-28T00:00","2016-08-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4656","PS4_id_1596","0.32941176470588235",,"The Banner Saga 3","The Silver Case","The Banner Saga 3","The Silver Case","0.47058823529411764","0.47058823529411764","2018-07-26T00:00","2017-04-18T00:00","2018-07-26T00:00","2017-04-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4656","PS4_id_1597","0.6499999999999999",,"The Banner Saga 3","The Silver Case HD","The Banner Saga 3","The Silver Case HD","0.5","0.5","2018-07-26T00:00","2018-03-15T00:00","2018-07-26T00:00","2018-03-15T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games13686","PS4_id_2541","0.16739130434782604",,"Sword Art Online Re: Hollow Fragment","ONE PIECE Unlimited World Red - Deluxe Edition","Sword Art Online Re: Hollow Fragment","ONE PIECE Unlimited World Red - Deluxe Edition","0.23913043478260865","0.23913043478260865","2015-07-28T00:00","2017-08-25T00:00","2015-07-28T00:00","2017-08-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4667","PS4_id_1597","0.0777777777777778",,"World of Tanks","The Silver Case HD","World of Tanks","The Silver Case HD","0.11111111111111116","0.11111111111111116","2016-01-19T00:00","2018-03-15T00:00","2016-01-19T00:00","2018-03-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4656","PS4_id_1598","0.24705882352941172",,"The Banner Saga 3","The Sims 4","The Banner Saga 3","The Sims 4","0.3529411764705882","0.3529411764705882","2018-07-26T00:00","2017-11-17T00:00","2018-07-26T00:00","2017-11-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13686","PS4_id_2544","0.43611111111111106",,"Sword Art Online Re: Hollow Fragment","One Piece: Pirate Warriors 3","Sword Art Online Re: Hollow Fragment","One Piece: Pirate Warriors 3","0.19444444444444442","0.19444444444444442","2015-07-28T00:00","2015-08-25T00:00","2015-07-28T00:00","2015-08-25T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games4656","PS4_id_1599","0.22272727272727275",,"The Banner Saga 3","The Sinking City (PS4)","The Banner Saga 3","The Sinking City (PS4)","0.31818181818181823","0.31818181818181823","2018-07-26T00:00","2019-06-25T00:00","2018-07-26T00:00","2019-06-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13686","PS4_id_2543","0.13611111111111107",,"Sword Art Online Re: Hollow Fragment","One Piece: Burning Blood","Sword Art Online Re: Hollow Fragment","One Piece: Burning Blood","0.19444444444444442","0.19444444444444442","2015-07-28T00:00","2016-05-31T00:00","2015-07-28T00:00","2016-05-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games334","PS4_id_5321","0.09545454545454544",,"Shadow of the Colossus","Descenders (EU)","Shadow of the Colossus","Descenders (EU)","0.13636363636363635","0.13636363636363635","2018-02-06T00:00","2020-08-25T00:00","2018-02-06T00:00","2020-08-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4656","PS4_id_1592","0.4555555555555555",,"The Banner Saga 3","The Shapeshifting Detective","The Banner Saga 3","The Shapeshifting Detective","0.2222222222222222","0.2222222222222222","2018-07-26T00:00","2018-11-06T00:00","2018-07-26T00:00","2018-11-06T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games334","PS4_id_5320","0.12727272727272723",,"Shadow of the Colossus","Descenders","Shadow of the Colossus","Descenders","0.18181818181818177","0.18181818181818177","2018-02-06T00:00","2020-08-25T00:00","2018-02-06T00:00","2020-08-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4656","PS4_id_1593","0.18529411764705878",,"The Banner Saga 3","The Shapeshifting Detective (Asia)","The Banner Saga 3","The Shapeshifting Detective (Asia)","0.2647058823529411","0.2647058823529411","2018-07-26T00:00","2020-03-26T00:00","2018-07-26T00:00","2020-03-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4656","PS4_id_1590","0.20588235294117643",,"The Banner Saga 3","The Sexy Brutale","The Banner Saga 3","The Sexy Brutale","0.2941176470588235","0.2941176470588235","2018-07-26T00:00","2017-04-11T00:00","2018-07-26T00:00","2017-04-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4656","PS4_id_1591","0.5130434782608695",,"The Banner Saga 3","The Sexy Brutale (Asia)","The Banner Saga 3","The Sexy Brutale (Asia)","0.30434782608695654","0.30434782608695654","2018-07-26T00:00","2018-05-18T00:00","2018-07-26T00:00","2018-05-18T00:00","1.0","1.0"
