"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameNameComparatorLevenshtein record1Value","[0] GameNameComparatorLevenshtein record2Value","[0] GameNameComparatorLevenshtein record1PreprocessedValue","[0] GameNameComparatorLevenshtein record2PreprocessedValue","[0] GameNameComparatorLevenshtein similarity","[0] GameNameComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","Video_games_sales7503","wikidata_id_37525","0.0",,"You Dont Know Jack","Dokapon Kingdom","You Dont Know Jack","Dokapon Kingdom","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8984","wikidata_id_30236","0.0",,"Nancy Drew: The White Wolf of Icicle Creek","WWE SmackDown vs. Raw 2009","Nancy Drew: The White Wolf of Icicle Creek","WWE SmackDown vs. Raw 2009","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2146","wikidata_id_63655","0.0",,"Dragon Quest X","Madagascar 3: The Video Game","Dragon Quest X","Madagascar 3: The Video Game","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7367","wikidata_id_27441","0.0",,"DanceDanceRevolution II","Downstream Panic!","DanceDanceRevolution II","Downstream Panic!","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales10853","wikidata_id_45205","0.0",,"iCarly 2: iJoin The Click!","Monster Hunter","iCarly 2: iJoin The Click!","Monster Hunter","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7367","wikidata_id_27443","0.0",,"DanceDanceRevolution II","The Sky Crawlers: Innocent Aces","DanceDanceRevolution II","The Sky Crawlers: Innocent Aces","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11248","wikidata_id_45539","0.0",,"The Ant Bully","Zumba Fitness 2","The Ant Bully","Zumba Fitness 2","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8522","wikidata_id_44544","0.0",,"Driver: San Francisco","Naruto Shippūden: Clash of Ninja Revolution 3","Driver: San Francisco","Naruto Shippūden: Clash of Ninja Revolution 3","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7985","wikidata_id_29128","0.0",,"Jeep Thrills","Cake Mania","Jeep Thrills","Cake Mania","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7297","wikidata_id_27375","0.0",,"Kidz Bop Dance Party! The Video Game","PopStar Guitar","Kidz Bop Dance Party! The Video Game","PopStar Guitar","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9333","wikidata_id_30514","0.0",,"Major League Baseball 2K8","Neves","Major League Baseball 2K8","Neves","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15883","wikidata_id_43453","0.0",,"Myth Makers: Super Kart GP","Esper Dream","Myth Makers: Super Kart GP","Esper Dream","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8367","wikidata_id_72590","0.0",,"Mercury Meltdown Revolution","Kirby's Epic Yarn","Mercury Meltdown Revolution","Kirby's Epic Yarn","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15705","wikidata_id_36398","0.0",,"Winter Blast: 9 Snow & Ice Games","CSI: Deadly Intent","Winter Blast: 9 Snow & Ice Games","CSI: Deadly Intent","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2021","wikidata_id_34362","0.0",,"Guinness World Records: The Videogame","High Voltage Hot Rod Show","Guinness World Records: The Videogame","High Voltage Hot Rod Show","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7227","wikidata_id_48129","0.0",,"Rock Band Track Pack: Classic Rock","Just Dance: Best Of","Rock Band Track Pack: Classic Rock","Just Dance: Best Of","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales10364","wikidata_id_27774","0.0",,"Astro Boy: The Video Game","Birthday Party Bash","Astro Boy: The Video Game","Birthday Party Bash","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13278","wikidata_id_43682","0.0",,"Dream Salon","The Chronicles of Narnia: Prince Caspian","Dream Salon","The Chronicles of Narnia: Prince Caspian","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13460","wikidata_id_34030","0.0",,"Balloon Pop","Astro Boy: The Video Game","Balloon Pop","Astro Boy: The Video Game","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15295","wikidata_id_53627","0.0",,"Kawasaki Jet Ski","Dive: The Medes Islands Secret","Kawasaki Jet Ski","Dive: The Medes Islands Secret","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales14033","wikidata_id_43029","0.0",,"Story Hour: Fairy Tales","Let's Catch","Story Hour: Fairy Tales","Let's Catch","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8209","wikidata_id_27398","0.0",,"Shaun White Skateboarding","Furu Furu Park","Shaun White Skateboarding","Furu Furu Park","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8209","wikidata_id_27399","0.0",,"Shaun White Skateboarding","Legend of the Dragon","Shaun White Skateboarding","Legend of the Dragon","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15377","wikidata_id_53734","0.0",,"G1 Jockey Wii","The Smurfs Dance Party","G1 Jockey Wii","The Smurfs Dance Party","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales10066","wikidata_id_61603","0.0",,"Merv Griffins Crosswords","Sonic & Sega All-Stars Racing","Merv Griffins Crosswords","Sonic & Sega All-Stars Racing","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7230","wikidata_id_41275","0.0",,"Rapalas Fishing Frenzy","Carnival Games","Rapalas Fishing Frenzy","Carnival Games","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9859","wikidata_id_55326","0.0",,"Conduit 2","ThruSpace","Conduit 2","ThruSpace","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15496","wikidata_id_48848","0.0",,"World Championship Poker featuring Howard Lederer: All In","UDraw Studio","World Championship Poker featuring Howard Lederer: All In","UDraw Studio","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5136","wikidata_id_43058","0.0",,"Rec Room Games","Victorious Boxers: Revolution","Rec Room Games","Victorious Boxers: Revolution","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15562","wikidata_id_57400","0.0",,"Princess Isabella: A Witchs Curse","FlingSmash","Princess Isabella: A Witchs Curse","FlingSmash","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2022","wikidata_id_34362","0.0",,"MySims Agents","High Voltage Hot Rod Show","MySims Agents","High Voltage Hot Rod Show","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15530","wikidata_id_76279","0.0",,"Daikaijuu Battle: Ultra Coliseum","Giovanni Moreno","Daikaijuu Battle: Ultra Coliseum","Giovanni Moreno","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales1543","wikidata_id_41341","0.0",,"EA Playground","Broken Sword: Shadow of the Templars – The Director's Cut","EA Playground","Broken Sword: Shadow of the Templars – The Director's Cut","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16887","wikidata_id_3771","0.0",,"Anime Slot Revolution: Pachi-Slot Mobile Suit Gundam II - Ai Senshi Hen","Majin Tensei II: Spiral Nemesis","Anime Slot Revolution: Pachi-Slot Mobile Suit Gundam II - Ai Senshi Hen","Majin Tensei II: Spiral Nemesis","0.06666666666666667","0.0"
"LinearCombinationMatchingRule","Video_games_sales9055","wikidata_id_44998","0.0",,"Rubiks World","Chess Crusade","Rubiks World","Chess Crusade","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales51","wikidata_id_40196","0.0",,"Super Mario Galaxy","Up","Super Mario Galaxy","Up","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales17000","wikidata_id_63817","0.0",,"Just Dance: Disney Party 2","Battleship","Just Dance: Disney Party 2","Battleship","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales685","wikidata_id_39978","0.0",,"LEGO Indiana Jones: The Original Adventures","Tiger Woods PGA Tour 07","LEGO Indiana Jones: The Original Adventures","Tiger Woods PGA Tour 07","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales685","wikidata_id_39977","0.0",,"LEGO Indiana Jones: The Original Adventures","Resident Evil 4","LEGO Indiana Jones: The Original Adventures","Resident Evil 4","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8588","wikidata_id_37186","0.0",,"Family Game Night 4: The Game Show","TV Show King","Family Game Night 4: The Game Show","TV Show King","0.125","0.0"
"LinearCombinationMatchingRule","Video_games_sales12804","wikidata_id_28864","0.0",,"Samurai Shodown Anthology","Rapala Tournament Fishing","Samurai Shodown Anthology","Rapala Tournament Fishing","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales445","wikidata_id_36369","0.0",,"Mario Party 9","Driver: Parallel Lines","Mario Party 9","Driver: Parallel Lines","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7045","wikidata_id_28593","0.0",,"The Lord of the Rings: Aragorns Quest","Pong Toss! Frat Party Games","The Lord of the Rings: Aragorns Quest","Pong Toss! Frat Party Games","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7824","wikidata_id_27915","0.0",,"Are You Smarter Than a 5th Grader? Back to School","Transformers: Revenge of the Fallen","Are You Smarter Than a 5th Grader? Back to School","Transformers: Revenge of the Fallen","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2145","wikidata_id_63655","0.0",,"Band Hero","Madagascar 3: The Video Game","Band Hero","Madagascar 3: The Video Game","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11846","wikidata_id_66961","0.0",,"Agatha Christie: And Then There Were None","Spider-Man: Edge of Time","Agatha Christie: And Then There Were None","Spider-Man: Edge of Time","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11846","wikidata_id_66963","0.0",,"Agatha Christie: And Then There Were None","MySims SkyHeroes","Agatha Christie: And Then There Were None","MySims SkyHeroes","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7386","wikidata_id_61609","0.0",,"Puss in Boots","Disney Princess: Enchanted Journey","Puss in Boots","Disney Princess: Enchanted Journey","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13152","wikidata_id_27682","0.0",,"Hysteria Hospital: Emergency Ward","The Spiderwick Chronicles","Hysteria Hospital: Emergency Ward","The Spiderwick Chronicles","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16403","wikidata_id_69670","0.0",,"Groovin Blocks","Dood's Big Adventure","Groovin Blocks","Dood's Big Adventure","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11450","wikidata_id_76488","0.0",,"Get Fit with Mel","Just Dance Kids 2014","Get Fit with Mel","Just Dance Kids 2014","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11737","wikidata_id_45196","0.0",,"Cate West: The Vanishing Files","Pokémon Mystery Dungeon: Aim! Light Adventure Team","Cate West: The Vanishing Files","Pokémon Mystery Dungeon: Aim! Light Adventure Team","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales597","wikidata_id_64207","0.0",,"Mario Strikers Charged","We Sing Rock!","Mario Strikers Charged","We Sing Rock!","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3056","wikidata_id_33887","0.0",,"Country Dance","Cabela's Monster Bass","Country Dance","Cabela's Monster Bass","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5940","wikidata_id_5660","0.0",,"Wacky Races: Crash & Dash","Super Star Wars","Wacky Races: Crash & Dash","Super Star Wars","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3056","wikidata_id_33888","0.0",,"Country Dance","Cabela's Trophy Bucks","Country Dance","Cabela's Trophy Bucks","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8086","wikidata_id_29168","0.0",,"Ringling Bros. and Barnum & Bailey Circus","Gravitronix","Ringling Bros. and Barnum & Bailey Circus","Gravitronix","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales6982","wikidata_id_42055","0.0",,"Prince of Persia: The Forgotten Sands","Resident Evil: The Umbrella Chronicles","Prince of Persia: The Forgotten Sands","Resident Evil: The Umbrella Chronicles","0.1","0.0"
"LinearCombinationMatchingRule","Video_games_sales17022","wikidata_id_38135","0.0",,"Anpanman Niko Niko Party","NBA Live 08","Anpanman Niko Niko Party","NBA Live 08","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales6982","wikidata_id_44473","0.0",,"Prince of Persia: The Forgotten Sands","Thrillville: Off the Rails","Prince of Persia: The Forgotten Sands","Thrillville: Off the Rails","0.1111111111111111","0.0"
"LinearCombinationMatchingRule","Video_games_sales3197","wikidata_id_30136","0.0",,"Disney Sing It: Party Hits","SNK Arcade Classics Vol. 1","Disney Sing It: Party Hits","SNK Arcade Classics Vol. 1","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4338","wikidata_id_63011","0.0",,"iCarly","Zumba Fitness Core","iCarly","Zumba Fitness Core","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15757","wikidata_id_61609","0.0",,"Monster High: New Ghoul in School","Disney Princess: Enchanted Journey","Monster High: New Ghoul in School","Disney Princess: Enchanted Journey","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales10622","wikidata_id_51407","0.0",,"Heavy Fire: Afghanistan","New Carnival Games","Heavy Fire: Afghanistan","New Carnival Games","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11989","wikidata_id_32987","0.0",,"Speed Zone","MotoGP '08","Speed Zone","MotoGP '08","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales767","wikidata_id_33299","0.0",,"Skylanders SWAP Force","OneChanbara: Bikini Zombie Slayers","Skylanders SWAP Force","OneChanbara: Bikini Zombie Slayers","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales234","wikidata_id_41126","0.0",,"Animal Crossing: City Folk","Summer Sports: Paradise Island","Animal Crossing: City Folk","Summer Sports: Paradise Island","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3597","wikidata_id_38858","0.0",,"Jillian Michaels Fitness Ultimatum 2010","Ultimate Band","Jillian Michaels Fitness Ultimatum 2010","Ultimate Band","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8404","wikidata_id_36050","0.0",,"Bratz Kidz","Igor: The Game","Bratz Kidz","Igor: The Game","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales12462","wikidata_id_74500","0.0",,"NHL 2K9","Transformers: Prime – The Game","NHL 2K9","Transformers: Prime – The Game","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9012","wikidata_id_66705","0.0",,"Jurassic: The Hunted","LEGO Mixels","Jurassic: The Hunted","LEGO Mixels","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5111","wikidata_id_52857","0.0",,"Imagine: Party Babyz","Kung Fu Panda 2","Imagine: Party Babyz","Kung Fu Panda 2","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11174","wikidata_id_43042","0.0",,"Playmobil Circus","The House of the Dead 2 & 3 Return","Playmobil Circus","The House of the Dead 2 & 3 Return","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales121","wikidata_id_35084","0.0",,"Zumba Fitness","Chibi-Robo!","Zumba Fitness","Chibi-Robo!","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13439","wikidata_id_38858","0.0",,"Sushi Go-Round","Ultimate Band","Sushi Go-Round","Ultimate Band","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9013","wikidata_id_66705","0.0",,"Charm Girls Club: Pajama Party","LEGO Mixels","Charm Girls Club: Pajama Party","LEGO Mixels","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15172","wikidata_id_27717","0.0",,"Chuck E. Cheeses Sports Games","The Simpsons Game","Chuck E. Cheeses Sports Games","The Simpsons Game","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7371","wikidata_id_68986","0.0",,"Rampage: Total Destruction","Pro Evolution Soccer 2010","Rampage: Total Destruction","Pro Evolution Soccer 2010","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5144","wikidata_id_30620","0.0",,"Cabelas Big Game Hunter 2012","Ferrari Challenge: Trofeo Pirelli","Cabelas Big Game Hunter 2012","Ferrari Challenge: Trofeo Pirelli","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales338","wikidata_id_36257","0.0",,"Super Paper Mario","G1 Jockey 4","Super Paper Mario","G1 Jockey 4","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15172","wikidata_id_45171","0.0",,"Chuck E. Cheeses Sports Games","Super Swing Golf","Chuck E. Cheeses Sports Games","Super Swing Golf","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2756","wikidata_id_36160","0.0",,"Deer Drive","Totally Spies! Totally Party","Deer Drive","Totally Spies! Totally Party","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16849","wikidata_id_74603","0.0",,"Teenage Mutant Ninja Turtles","Project Zero 2: Wii Edition","Teenage Mutant Ninja Turtles","Project Zero 2: Wii Edition","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales1110","wikidata_id_37390","0.0",,"Shaun White Snowboarding: Road Trip","Cocoto Magic Circus","Shaun White Snowboarding: Road Trip","Cocoto Magic Circus","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3247","wikidata_id_36597","0.0",,"Family Feud: 2010 Edition","Pyroblazer","Family Feud: 2010 Edition","Pyroblazer","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3019","wikidata_id_41341","0.0",,"Disney Tangled","Broken Sword: Shadow of the Templars – The Director's Cut","Disney Tangled","Broken Sword: Shadow of the Templars – The Director's Cut","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15186","wikidata_id_35245","0.0",,"Dance Dance Revolution: Hottest Party 5","428 Shibuya Scramble","Dance Dance Revolution: Hottest Party 5","428 Shibuya Scramble","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2036","wikidata_id_40327","0.0",,"Dragon Ball Z: Budokai Tenkaichi 3","Mario Strikers Charged","Dragon Ball Z: Budokai Tenkaichi 3","Mario Strikers Charged","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales12036","wikidata_id_27974","0.0",,"Storybook Workshop","250 Mannin no Kanken Wii de Tokoton Kanji Nou","Storybook Workshop","250 Mannin no Kanken Wii de Tokoton Kanji Nou","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13968","wikidata_id_58746","0.0",,"Twin Strike: Operation Thunder","NASCAR The Game: 2011","Twin Strike: Operation Thunder","NASCAR The Game: 2011","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8101","wikidata_id_32270","0.0",,"Mushroom Men: The Spore Wars","Ghostbusters: The Video Game","Mushroom Men: The Spore Wars","Ghostbusters: The Video Game","0.125","0.0"
"LinearCombinationMatchingRule","Video_games_sales13052","wikidata_id_44408","0.0",,"Domino Rally","Surf's Up","Domino Rally","Surf's Up","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3773","wikidata_id_32294","0.0",,"Tatsunoko vs. Capcom: Ultimate All-Stars","Nerf N-Strike Elite","Tatsunoko vs. Capcom: Ultimate All-Stars","Nerf N-Strike Elite","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2295","wikidata_id_28185","0.0",,"Xenoblade Chronicles","Family Glide Hockey","Xenoblade Chronicles","Family Glide Hockey","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales10673","wikidata_id_58328","0.0",,"The Destiny of Zorro","Tomb Raider: Anniversary","The Destiny of Zorro","Tomb Raider: Anniversary","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16062","wikidata_id_43592","0.0",,"Brave: The Video Game","Midnight Bowling","Brave: The Video Game","Midnight Bowling","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4484","wikidata_id_50700","0.0",,"Thrillville: Off the Rails","K-pop Dance Festival","Thrillville: Off the Rails","K-pop Dance Festival","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales12462","wikidata_id_68552","0.0",,"NHL 2K9","Zumba Fitness","NHL 2K9","Zumba Fitness","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5921","wikidata_id_37419","0.0",,"Resident Evil Archives: Resident Evil","Boogie Superstar","Resident Evil Archives: Resident Evil","Boogie Superstar","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8840","wikidata_id_31563","0.0",,"Arcade Zone","Wii Sports","Arcade Zone","Wii Sports","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3508","wikidata_id_81056","0.0",,"Skate it","Paper Mario","Skate it","Paper Mario","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2455","wikidata_id_30801","0.0",,"Golds Gym: Dance Workout","Donkey Kong Country","Golds Gym: Dance Workout","Donkey Kong Country","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9088","wikidata_id_40196","0.0",,"Disney's Planes","Up","Disney's Planes","Up","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9347","wikidata_id_42896","0.0",,"Valhalla Knights: Eldar Saga","Inazuma Eleven","Valhalla Knights: Eldar Saga","Inazuma Eleven","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3266","wikidata_id_42565","0.0",,"DJ Hero 2","Blazing Angels: Squadrons of WWII","DJ Hero 2","Blazing Angels: Squadrons of WWII","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9226","wikidata_id_53627","0.0",,"Buck Fever","Dive: The Medes Islands Secret","Buck Fever","Dive: The Medes Islands Secret","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales6957","wikidata_id_42007","0.0",,"PDC World Championship Darts 2008","Boingz","PDC World Championship Darts 2008","Boingz","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7824","wikidata_id_34487","0.0",,"Are You Smarter Than a 5th Grader? Back to School","Mobile Suit Gundam: MS Sensen 0079","Are You Smarter Than a 5th Grader? Back to School","Mobile Suit Gundam: MS Sensen 0079","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales10593","wikidata_id_43889","0.0",,"Doras Big Birthday Adventure","Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal","Doras Big Birthday Adventure","Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2590","wikidata_id_65177","0.0",,"EA Sports Active NFL Training Camp","Zombie Panic in Wonderland","EA Sports Active NFL Training Camp","Zombie Panic in Wonderland","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13265","wikidata_id_31306","0.0",,"Hotel for Dogs","Luxor 3","Hotel for Dogs","Luxor 3","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2711","wikidata_id_71757","0.0",,"DJ Hero","Just Dance 2","DJ Hero","Just Dance 2","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13453","wikidata_id_29045","0.0",,"World Series of Poker: Tournament of Champions 2007 Edition","Fun! Fun! Minigolf","World Series of Poker: Tournament of Champions 2007 Edition","Fun! Fun! Minigolf","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2746","wikidata_id_40198","0.0",,"PokePark 2: Wonders Beyond","Trivial Pursuit","PokePark 2: Wonders Beyond","Trivial Pursuit","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3508","wikidata_id_41861","0.0",,"Skate it","Wheelspin","Skate it","Wheelspin","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5025","wikidata_id_59614","0.0",,"Brunswick Pro Bowling","Just Dance 3","Brunswick Pro Bowling","Just Dance 3","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11489","wikidata_id_46708","0.0",,"I Am In The Movie","Ultra Coliseum DX: Ultra Senshi Daishuketsu","I Am In The Movie","Ultra Coliseum DX: Ultra Senshi Daishuketsu","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13665","wikidata_id_64890","0.0",,"Castle of Shikigami III","Trauma Team","Castle of Shikigami III","Trauma Team","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4476","wikidata_id_29856","0.0",,"Samurai Warriors 3","Space Invaders Get Even","Samurai Warriors 3","Space Invaders Get Even","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales17204","wikidata_id_27441","0.0",,"FlatOut","Downstream Panic!","FlatOut","Downstream Panic!","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15163","wikidata_id_42612","0.0",,"Wii de Asobu: Metroid Prime","Monster Jam","Wii de Asobu: Metroid Prime","Monster Jam","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4475","wikidata_id_27434","0.0",,"Ben 10 Alien Force: Vilgax Attacks","Castlevania: The Adventure ReBirth","Ben 10 Alien Force: Vilgax Attacks","Castlevania: The Adventure ReBirth","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8582","wikidata_id_34669","0.0",,"Goosebumps HorrorLand","Heracles Chariot Racing","Goosebumps HorrorLand","Heracles Chariot Racing","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales213","wikidata_id_44998","0.0",,"Links Crossbow Training","Chess Crusade","Links Crossbow Training","Chess Crusade","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4108","wikidata_id_31101","0.0",,"Ultimate I Spy","Final Fantasy Crystal Chronicles: Echoes of Time","Ultimate I Spy","Final Fantasy Crystal Chronicles: Echoes of Time","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales17066","wikidata_id_32284","0.0",,"Kidz Sports International Soccer","My Horse and Me","Kidz Sports International Soccer","My Horse and Me","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11498","wikidata_id_71582","0.0",,"Jikkyou Powerful Pro Yakyuu 15","Just Dance 2014","Jikkyou Powerful Pro Yakyuu 15","Just Dance 2014","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2517","wikidata_id_66559","0.0",,"Call of Duty: Modern Warfare 3","America's Next Top Model","Call of Duty: Modern Warfare 3","America's Next Top Model","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2517","wikidata_id_35821","0.0",,"Call of Duty: Modern Warfare 3","Brain Challenge","Call of Duty: Modern Warfare 3","Brain Challenge","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8581","wikidata_id_34669","0.0",,"Zoo Hospital","Heracles Chariot Racing","Zoo Hospital","Heracles Chariot Racing","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2358","wikidata_id_69770","0.0",,"CSI: Hard Evidence","Resident Evil Zero","CSI: Hard Evidence","Resident Evil Zero","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales1940","wikidata_id_30886","0.0",,"Tiger Woods PGA Tour 10","Tales of Monkey Island Chapter 5: Rise of the Pirate God","Tiger Woods PGA Tour 10","Tales of Monkey Island Chapter 5: Rise of the Pirate God","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16421","wikidata_id_30650","0.0",,"PDC World Championship Darts 2009","Wii Sports Resort","PDC World Championship Darts 2009","Wii Sports Resort","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5515","wikidata_id_35937","0.0",,"Hells Kitchen: The Game","Bleach: Shattered Blade","Hells Kitchen: The Game","Bleach: Shattered Blade","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales14371","wikidata_id_31010","0.0",,"Kevin Van Dam: Big Bass Challenge","Lost in Blue: Shipwrecked","Kevin Van Dam: Big Bass Challenge","Lost in Blue: Shipwrecked","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7445","wikidata_id_28996","0.0",,"The Legend of Spyro: The Eternal Night","Cooking Mama: World Kitchen","The Legend of Spyro: The Eternal Night","Cooking Mama: World Kitchen","0.0","0.0"
