"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameNameComparatorLevenshtein record1Value","[0] GameNameComparatorLevenshtein record2Value","[0] GameNameComparatorLevenshtein record1PreprocessedValue","[0] GameNameComparatorLevenshtein record2PreprocessedValue","[0] GameNameComparatorLevenshtein similarity","[0] GameNameComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","Windowgames_3305","Video_games_sales10147","0.0",,"Swing","[Prototype 2]","Swing","[Prototype 2]","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3193","Video_games_sales16762","0.0",,"Star Wars: Battlefront II","The Rise of the Argonauts","Star Wars: Battlefront II","The Rise of the Argonauts","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2723","Video_games_sales8175","0.0",,"Recoil","Brink","Recoil","Brink","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1581","Video_games_sales15692","0.0",,"Heretic: Shadow of the Serpent Riders","Pillars of Eternity","Heretic: Shadow of the Serpent Riders","Pillars of Eternity","0.125","0.0"
"LinearCombinationMatchingRule","Windowgames_1754","Video_games_sales15875","0.0",,"Interstate 76 Nitro Pack","Ride 2","Interstate 76 Nitro Pack","Ride 2","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3478","Video_games_sales13687","0.0",,"tranquility","IL-2 Sturmovik: 1946","tranquility","IL-2 Sturmovik: 1946","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1731","Video_games_sales1222","0.0",,"Industryplayer","Warcraft III: The Frozen Throne","Industryplayer","Warcraft III: The Frozen Throne","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2723","Video_games_sales12917","0.0",,"Recoil","Mirrors Edge","Recoil","Mirrors Edge","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_378","Video_games_sales13803","0.0",,"Blood Omen: Legacy of Kain","Port Royale 2","Blood Omen: Legacy of Kain","Port Royale 2","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_378","Video_games_sales13802","0.0",,"Blood Omen: Legacy of Kain","Resident Evil: Revelations","Blood Omen: Legacy of Kain","Resident Evil: Revelations","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1290","Video_games_sales11415","0.0",,"Final Liberation","Dark Souls III","Final Liberation","Dark Souls III","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3688","Video_games_sales5172","0.0",,"Winning Post 7 Maximum 2008","Medieval II: Total War Gold Edition","Winning Post 7 Maximum 2008","Medieval II: Total War Gold Edition","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1697","Video_games_sales11800","0.0",,"IL-2 Sturmovik: Forgotten Battles","Rayman Origins","IL-2 Sturmovik: Forgotten Battles","Rayman Origins","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_542","Video_games_sales3359","0.0",,"Chessmaster 4000","Total War: Shogun 2","Chessmaster 4000","Total War: Shogun 2","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2045","Video_games_sales13669","0.0",,"Marios Game Gallery","City Life: World Edition","Marios Game Gallery","City Life: World Edition","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_725","Video_games_sales3528","0.0",,"Criminal Minds","The Sims 3: World Adventures","Criminal Minds","The Sims 3: World Adventures","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3024","Video_games_sales14691","0.0",,"The Sims 2: University","Star Wars: The Force Unleashed II","The Sims 2: University","Star Wars: The Force Unleashed II","0.1111111111111111","0.0"
"LinearCombinationMatchingRule","Windowgames_2783","Video_games_sales15463","0.0",,"River City Girls","Homeworld","River City Girls","Homeworld","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_107","Video_games_sales14187","0.0",,"Alone in the Dark","Secret Files 2: Puritas Cordis","Alone in the Dark","Secret Files 2: Puritas Cordis","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1213","Video_games_sales15324","0.0",,"Fairway Solitaire","Tom Clancys EndWar","Fairway Solitaire","Tom Clancys EndWar","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1772","Video_games_sales14426","0.0",,"James Bond 007: Nightfire","Prince of Persia: The Forgotten Sands","James Bond 007: Nightfire","Prince of Persia: The Forgotten Sands","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2217","Video_games_sales16371","0.0",,"Myst III: Exile","Brain Exercise With Dr. Kawashima","Myst III: Exile","Brain Exercise With Dr. Kawashima","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1309","Video_games_sales8144","0.0",,"Flight Unlimited","Dark Souls II","Flight Unlimited","Dark Souls II","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2323","Video_games_sales13959","0.0",,"Neon Genesis Evangelion: Ayanami Raising Project","The Sims 4: Spa Day","Neon Genesis Evangelion: Ayanami Raising Project","The Sims 4: Spa Day","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3145","Video_games_sales9461","0.0",,"SpongeBob SquarePants: Operation Krabby Patty","Project CARS","SpongeBob SquarePants: Operation Krabby Patty","Project CARS","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1268","Video_games_sales12834","0.0",,"FIFA 99","Harry Potter and the Sorcerers Stone","FIFA 99","Harry Potter and the Sorcerers Stone","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1750","Video_games_sales14404","0.0",,"International Rally Championship","Call of Juarez: Bound in Blood","International Rally Championship","Call of Juarez: Bound in Blood","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1523","Video_games_sales807","0.0",,"Guilty Gear XX","World of Warcraft: Cataclysm","Guilty Gear XX","World of Warcraft: Cataclysm","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1649","Video_games_sales15765","0.0",,"Hot Wheels World Race","Legendary","Hot Wheels World Race","Legendary","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3502","Video_games_sales16271","0.0",,"Tron 2.0","Grand Theft Auto III","Tron 2.0","Grand Theft Auto III","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3401","Video_games_sales16158","0.0",,"TMNT","DuckTales: Remastered","TMNT","DuckTales: Remastered","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2408","Video_games_sales15102","0.0",,"One Piece: Pirate Warriors 3","The Lord of the Rings: Conquest","One Piece: Pirate Warriors 3","The Lord of the Rings: Conquest","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3586","Video_games_sales13793","0.0",,"Venice","The Sims 2: Pets","Venice","The Sims 2: Pets","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3759","Video_games_sales13972","0.0",,"X-Men: The Official Game","All Points Bulletin","X-Men: The Official Game","All Points Bulletin","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3060","Video_games_sales16635","0.0",,"Snow","Grand Prix Legends","Snow","Grand Prix Legends","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3060","Video_games_sales16634","0.0",,"Snow","Clive Barkers Jericho","Snow","Clive Barkers Jericho","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3035","Video_games_sales13255","0.0",,"SimTunes","Transport Fever","SimTunes","Transport Fever","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3090","Video_games_sales5432","0.0",,"Sonic CD","The Sims 3: Town Life Stuff","Sonic CD","The Sims 3: Town Life Stuff","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2147","Video_games_sales8417","0.0",,"Minecraft","LEGO Marvel Super Heroes","Minecraft","LEGO Marvel Super Heroes","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2934","Video_games_sales15622","0.0",,"Shadowgrounds","Rugby Union Team Manager 2017","Shadowgrounds","Rugby Union Team Manager 2017","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2621","Video_games_sales15320","0.0",,"Pro Pinball: The Web","Raven Squad: Operation Hidden Dagger","Pro Pinball: The Web","Raven Squad: Operation Hidden Dagger","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3539","Video_games_sales6497","0.0",,"Ultima IX: Ascension","Mafia III","Ultima IX: Ascension","Mafia III","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2590","Video_games_sales483","0.0",,"Prince of Persia: The Sands of Time","The Sims: Livin Large","Prince of Persia: The Sands of Time","The Sims: Livin Large","0.1111111111111111","0.0"
"LinearCombinationMatchingRule","Windowgames_727","Video_games_sales14781","0.0",,"Crimsonland","Battlefield 1942: The WW II Anthology","Crimsonland","Battlefield 1942: The WW II Anthology","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1711","Video_games_sales12466","0.0",,"Impossible Spell Card","Pro Evolution Soccer 2015","Impossible Spell Card","Pro Evolution Soccer 2015","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1058","Video_games_sales15173","0.0",,"Dystopia","Puppet Show 3: Lost Town","Dystopia","Puppet Show 3: Lost Town","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1780","Video_games_sales1263","0.0",,"Jeff Waynes The War of the Worlds","Football Manager 2012","Jeff Waynes The War of the Worlds","Football Manager 2012","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2304","Video_games_sales6673","0.0",,"Need for Speed: Most Wanted (Black Edition)","LEGO Star Wars III: The Clone Wars","Need for Speed: Most Wanted (Black Edition)","LEGO Star Wars III: The Clone Wars","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2987","Video_games_sales883","0.0",,"Silent Hunter III","Star Wars: Dark Forces","Silent Hunter III","Star Wars: Dark Forces","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2109","Video_games_sales16265","0.0",,"Michael Schumacher Racing World Kart 2002","Neverwinter Nights 2: Mask of the Betrayer","Michael Schumacher Racing World Kart 2002","Neverwinter Nights 2: Mask of the Betrayer","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1310","Video_games_sales16879","0.0",,"Flight Unlimited II","Spore Galactic Adventures","Flight Unlimited II","Spore Galactic Adventures","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2260","Video_games_sales8512","0.0",,"NASCAR SimRacing","Sid Meiers Civilization IV","NASCAR SimRacing","Sid Meiers Civilization IV","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1181","Video_games_sales2957","0.0",,"Excalibur 2555 AD","The Sims: Medieval","Excalibur 2555 AD","The Sims: Medieval","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3345","Video_games_sales13555","0.0",,"Ten Desires","Blood Bowl","Ten Desires","Blood Bowl","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1377","Video_games_sales4205","0.0",,"Full Pipe","Warhammer 40,000: Dawn of War II","Full Pipe","Warhammer 40,000: Dawn of War II","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_492","Video_games_sales16471","0.0",,"Carmageddon II: Carpocalypse Now","Tiger Woods PGA Tour 2005","Carmageddon II: Carpocalypse Now","Tiger Woods PGA Tour 2005","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3296","Video_games_sales10986","0.0",,"Survival Crisis Z","Rocket League","Survival Crisis Z","Rocket League","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3518","Video_games_sales13735","0.0",,"Turok","Resident Evil 6","Turok","Resident Evil 6","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2632","Video_games_sales16785","0.0",,"Project Torque","Worms 2","Project Torque","Worms 2","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3705","Video_games_sales5206","0.0",,"World Cup 98","Left 4 Dead 2","World Cup 98","Left 4 Dead 2","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3190","Video_games_sales16768","0.0",,"Star Wars Jedi Knight: Jedi Academy","Driving Simulator 2011","Star Wars Jedi Knight: Jedi Academy","Driving Simulator 2011","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2077","Video_games_sales15615","0.0",,"Medieval Lords: Build, Defend, Expand","X-Plane 10 Global","Medieval Lords: Build, Defend, Expand","X-Plane 10 Global","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1067","Video_games_sales2858","0.0",,"Earth Universe","XCOM: Enemy Unknown","Earth Universe","XCOM: Enemy Unknown","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2786","Video_games_sales15467","0.0",,"Robin Hoods Quest","Order of War","Robin Hoods Quest","Order of War","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1411","Video_games_sales16992","0.0",,"Garage: Bad Dream Adventure","S\xc3\xa9bastien Loeb Rally Evo","Garage: Bad Dream Adventure","S\xc3\xa9bastien Loeb Rally Evo","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_777","Video_games_sales13394","0.0",,"Dangerous High School Girls in Trouble!","StarCraft","Dangerous High School Girls in Trouble!","StarCraft","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3302","Video_games_sales14980","0.0",,"Swarm","Bully: Scholarship Edition","Swarm","Bully: Scholarship Edition","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_777","Video_games_sales13393","0.0",,"Dangerous High School Girls in Trouble!","Worms Reloaded","Dangerous High School Girls in Trouble!","Worms Reloaded","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3792","Video_games_sales15919","0.0",,"Zap!","Dungeons - The Dark Lord","Zap!","Dungeons - The Dark Lord","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1961","Video_games_sales17111","0.0",,"Lords of the Realm II","The Sims 2: H&M Fashion Stuff","Lords of the Realm II","The Sims 2: H&M Fashion Stuff","0.09090909090909091","0.0"
"LinearCombinationMatchingRule","Windowgames_2316","Video_games_sales13969","0.0",,"Need for Speed (2015)","CSI: Fatal Conspiracy","Need for Speed (2015)","CSI: Fatal Conspiracy","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1807","Video_games_sales15072","0.0",,"Jurassic Park: Dinosaur Battles","Star Wars: Empire at War - Forces of Corruption","Jurassic Park: Dinosaur Battles","Star Wars: Empire at War - Forces of Corruption","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3238","Video_games_sales10927","0.0",,"Steins;Gate","Dungeons","Steins;Gate","Dungeons","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1807","Video_games_sales15071","0.0",,"Jurassic Park: Dinosaur Battles","GRID Autosport","Jurassic Park: Dinosaur Battles","GRID Autosport","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_385","Video_games_sales13830","0.0",,"Blueberry Garden","Heroes of Might and Magic V","Blueberry Garden","Heroes of Might and Magic V","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2848","Video_games_sales15538","0.0",,"Sacrifice","The Lord of the Rings Online: Mines of Moria","Sacrifice","The Lord of the Rings Online: Mines of Moria","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3153","Video_games_sales13350","0.0",,"Stacked with Daniel Negreanu","LEGO Indiana Jones 2: The Adventure Continues","Stacked with Daniel Negreanu","LEGO Indiana Jones 2: The Adventure Continues","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1198","Video_games_sales15294","0.0",,"F.E.A.R. Perseus Mandate","Ice Age: Dawn of the Dinosaurs","F.E.A.R. Perseus Mandate","Ice Age: Dawn of the Dinosaurs","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1202","Video_games_sales16764","0.0",,"F1 Racing Championship","Summer Athletics","F1 Racing Championship","Summer Athletics","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3785","Video_games_sales15922","0.0",,"Ys: The Oath in Felghana","Divinity: Original Sin","Ys: The Oath in Felghana","Divinity: Original Sin","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3468","Video_games_sales13694","0.0",,"Toy Golf","Praetorians","Toy Golf","Praetorians","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3078","Video_games_sales16666","0.0",,"Sonic Generations","Kings Bounty: Armored Princess","Sonic Generations","Kings Bounty: Armored Princess","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_883","Video_games_sales10973","0.0",,"Delta Force: Angel Falls","Angry Birds: Rio","Delta Force: Angel Falls","Angry Birds: Rio","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3453","Video_games_sales13661","0.0",,"Top Trumps: Doctor Who","Avatar: The Game","Top Trumps: Doctor Who","Avatar: The Game","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3621","Video_games_sales6582","0.0",,"War Gods","The Sims 4: Get Together","War Gods","The Sims 4: Get Together","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_375","Video_games_sales13807","0.0",,"Blood & Magic","Company of Heroes: Tales of Valor","Blood & Magic","Company of Heroes: Tales of Valor","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_198","Video_games_sales13632","0.0",,"Astral Tournament","Runaway: A Twist of Fate","Astral Tournament","Runaway: A Twist of Fate","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1969","Video_games_sales17151","0.0",,"Lotus Challenge","Dragons Dogma","Lotus Challenge","Dragons Dogma","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1308","Video_games_sales8144","0.0",,"Flesh Feast","Dark Souls II","Flesh Feast","Dark Souls II","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1476","Video_games_sales15582","0.0",,"Grand Ages: Rome","Airport Simulator","Grand Ages: Rome","Airport Simulator","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1192","Video_games_sales11300","0.0",,"The F.A. Premier League Football Manager 2000","Age of Mythology","The F.A. Premier League Football Manager 2000","Age of Mythology","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1819","Video_games_sales15949","0.0",,"Kelly Slaters Pro Surfer","Pirates of the Burning Sea","Kelly Slaters Pro Surfer","Pirates of the Burning Sea","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3642","Video_games_sales16392","0.0",,"Warhammer: Mark of Chaos","BattleForge","Warhammer: Mark of Chaos","BattleForge","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2124","Video_games_sales13762","0.0",,"Microsoft Golf 2001 Edition","NCIS","Microsoft Golf 2001 Edition","NCIS","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1804","Video_games_sales15919","0.0",,"JumpStart Spy Masters: Max Strikes Back","Dungeons - The Dark Lord","JumpStart Spy Masters: Max Strikes Back","Dungeons - The Dark Lord","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_121","Video_games_sales7746","0.0",,"Amnesia: The Dark Descent","Tom Clancys Splinter Cell: Blacklist","Amnesia: The Dark Descent","Tom Clancys Splinter Cell: Blacklist","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3063","Video_games_sales16630","0.0",,"Solar Crusade","Pro Evolution Soccer 2010","Solar Crusade","Pro Evolution Soccer 2010","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2041","Video_games_sales16193","0.0",,"Marble Blast Gold","Turok","Marble Blast Gold","Turok","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_208","Video_games_sales14258","0.0",,"Atlantis The Lost Empire: Search for the Journal","Gothic Universe","Atlantis The Lost Empire: Search for the Journal","Gothic Universe","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2928","Video_games_sales810","0.0",,"Shadow Man","Sim Theme Park","Shadow Man","Sim Theme Park","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3492","Video_games_sales15600","0.0",,"Tribes: Ascend","The Sims 2: Happy Holiday Stuff","Tribes: Ascend","The Sims 2: Happy Holiday Stuff","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2678","Video_games_sales15353","0.0",,"Race 07","Greys Anatomy: The Video Game","Race 07","Greys Anatomy: The Video Game","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1353","Video_games_sales15444","0.0",,"Freelancer","Max Payne","Freelancer","Max Payne","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1627","Video_games_sales15743","0.0",,"Hitman: Codename 47","Warhammer 40,000: Dawn of War: Soulstorm","Hitman: Codename 47","Warhammer 40,000: Dawn of War: Soulstorm","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2805","Video_games_sales16964","0.0",,"Rollcage Stage II","Zumas Revenge!","Rollcage Stage II","Zumas Revenge!","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3091","Video_games_sales5432","0.0",,"Sonics Schoolhouse","The Sims 3: Town Life Stuff","Sonics Schoolhouse","The Sims 3: Town Life Stuff","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1019","Video_games_sales311","0.0",,"Dream Chamber","The Elder Scrolls V: Skyrim","Dream Chamber","The Elder Scrolls V: Skyrim","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2594","Video_games_sales487","0.0",,"The Princess Escape","Star Wars: The Old Republic","The Princess Escape","Star Wars: The Old Republic","0.14285714285714285","0.0"
"LinearCombinationMatchingRule","Windowgames_3341","Video_games_sales16921","0.0",,"Teenage Mutant Ninja Turtles 2: Battle Nexus","Hidden Mysteries: Titanic - Secrets of the Fateful Voyage","Teenage Mutant Ninja Turtles 2: Battle Nexus","Hidden Mysteries: Titanic - Secrets of the Fateful Voyage","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1859","Video_games_sales292","0.0",,"Land of the Dead: Road to Fiddlers Green","World of Warcraft: The Burning Crusade","Land of the Dead: Road to Fiddlers Green","World of Warcraft: The Burning Crusade","0.16666666666666666","0.0"
"LinearCombinationMatchingRule","Windowgames_3808","Video_games_sales16580","0.0",,"Zoo Tycoon 2: Extinct Animals","Juiced 2: Hot Import Nights","Zoo Tycoon 2: Extinct Animals","Juiced 2: Hot Import Nights","0.1111111111111111","0.0"
"LinearCombinationMatchingRule","Windowgames_3015","Video_games_sales6815","0.0",,"The Sims","Tom Clancys Rainbow Six: Siege","The Sims","Tom Clancys Rainbow Six: Siege","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3538","Video_games_sales6497","0.0",,"U.F.O.s","Mafia III","U.F.O.s","Mafia III","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3616","Video_games_sales13856","0.0",,"Wallace & Gromit in Project Zoo","Virtua Tennis 4","Wallace & Gromit in Project Zoo","Virtua Tennis 4","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2791","Video_games_sales14027","0.0",,"Robot City","The Movies","Robot City","The Movies","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1379","Video_games_sales645","0.0",,"Full Spectrum Warrior: Ten Hammers","Riven: The Sequel to Myst","Full Spectrum Warrior: Ten Hammers","Riven: The Sequel to Myst","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1612","Video_games_sales8459","0.0",,"Hidden & Dangerous 2","Football Manager 2017","Hidden & Dangerous 2","Football Manager 2017","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_409","Video_games_sales3231","0.0",,"BreakQuest","Crysis 3","BreakQuest","Crysis 3","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1185","Video_games_sales15269","0.0",,"Extreme Rock Climbing","Brothers in Arms: Hells Highway","Extreme Rock Climbing","Brothers in Arms: Hells Highway","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_543","Video_games_sales3359","0.0",,"Chessmaster 5000","Total War: Shogun 2","Chessmaster 5000","Total War: Shogun 2","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_668","Video_games_sales16649","0.0",,"Commandos: Strike Force","Sega Rally Revo","Commandos: Strike Force","Sega Rally Revo","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2329","Video_games_sales13957","0.0",,"Nethergate: Resurrection","Empire Earth III","Nethergate: Resurrection","Empire Earth III","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2329","Video_games_sales13958","0.0",,"Nethergate: Resurrection","Sonic PC Collection","Nethergate: Resurrection","Sonic PC Collection","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3351","Video_games_sales16959","0.0",,"Terraria","Two Worlds","Terraria","Two Worlds","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2773","Video_games_sales15479","0.0",,"Rise and Fall: Civilizations at War","Sacred 3","Rise and Fall: Civilizations at War","Sacred 3","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_306","Video_games_sales14372","0.0",,"Battleground 6: Napoleon in Russia","Sacra Terra: Angelic Night","Battleground 6: Napoleon in Russia","Sacra Terra: Angelic Night","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3428","Video_games_sales6390","0.0",,"Tomb Raider II","R.U.S.E.","Tomb Raider II","R.U.S.E.","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_306","Video_games_sales14373","0.0",,"Battleground 6: Napoleon in Russia","Prey","Battleground 6: Napoleon in Russia","Prey","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_969","Video_games_sales13554","0.0",,"Do You Like Horny Bunnies? 2","Black Mirror 2","Do You Like Horny Bunnies? 2","Black Mirror 2","0.125","0.0"
"LinearCombinationMatchingRule","Windowgames_2758","Video_games_sales12928","0.0",,"RF Online","Ski Region Simulator","RF Online","Ski Region Simulator","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_437","Video_games_sales16401","0.0",,"Bully","MXGP 2","Bully","MXGP 2","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1677","Video_games_sales14309","0.0",,"HyperBlade","Living Legends: Frozen Beauty","HyperBlade","Living Legends: Frozen Beauty","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1021","Video_games_sales15123","0.0",,"Dream Pinball 3D","NBA 2K17","Dream Pinball 3D","NBA 2K17","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1021","Video_games_sales15122","0.0",,"Dream Pinball 3D","Viva Pinata","Dream Pinball 3D","Viva Pinata","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2202","Video_games_sales16386","0.0",,"Motorhead","Football Manager 2005","Motorhead","Football Manager 2005","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1964","Video_games_sales12690","0.0",,"The Lost Mind of Dr. Brain","Street Fighter V","The Lost Mind of Dr. Brain","Street Fighter V","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1504","Video_games_sales15600","0.0",,"Gridrunner Revolution","The Sims 2: Happy Holiday Stuff","Gridrunner Revolution","The Sims 2: Happy Holiday Stuff","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_156","Video_games_sales16118","0.0",,"Arcanum: Of Steamworks and Magick Obscura","RollerCoaster Tycoon: Gold Edition","Arcanum: Of Steamworks and Magick Obscura","RollerCoaster Tycoon: Gold Edition","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1534","Video_games_sales8397","0.0",,"Half-Life","Star Wars: Battlefront II","Half-Life","Star Wars: Battlefront II","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1039","Video_games_sales15151","0.0",,"Dungeon Keeper: The Deeper Dungeons","Tropico Reloaded","Dungeon Keeper: The Deeper Dungeons","Tropico Reloaded","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1396","Video_games_sales671","0.0",,"Gabriel Knight: Sins of the Fathers","Half-Life 2","Gabriel Knight: Sins of the Fathers","Half-Life 2","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_428","Video_games_sales13003","0.0",,"Bubsy 3D: Bubsy Visits the James Turrell Retrospective","Murdered: Soul Suspect","Bubsy 3D: Bubsy Visits the James Turrell Retrospective","Murdered: Soul Suspect","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1629","Video_games_sales5955","0.0",,"The Hive","1701 A.D.","The Hive","1701 A.D.","0.0","0.0"
